,join_fid,awning,cross_stre,on_street,lat,lon,type,name,address,HOODS_,HOODS_ID,S_HOOD,L_HOOD,L_HOODID
28566,3104,NO,John St,1st Ave N,47.6199694116,-122.355325178,Bus Stop,,,47.0,152.0,Lower Queen Anne,QUEEN ANNE,10.0
28583,912,NO,James St,9th Ave,47.6060164325,-122.325042725,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
28584,1207,NO,Cherry St,9th Ave,47.6060841913,-122.32534306,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
28586,2747,YES,Madison St,Boren Ave,47.6090795987,-122.325012231,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
28588,3047,YES,Boren Ave,Madison St,47.6092480223,-122.325518354,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
28591,3463,,,,47.60953,-122.32793,Hospitals,Virginia Mason Hospital,1100 9th Ave,65.0,160.0,First Hill,DOWNTOWN,13.0
28592,3519,,,,47.60709,-122.324166,Museums and Galleries,Frye Art Museum,704 Terry Ave,65.0,160.0,First Hill,DOWNTOWN,13.0
28633,2769,NO,Columbia St,Boren Ave,47.608221195,-122.323989276,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
28658,2858,NO,Columbia St,Boren Ave,47.6075883598,-122.323649012,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
28742,3118,NO,5th Ave,Seneca St,47.6080609916,-122.333073387,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
28748,3156,NO,6th Ave,Seneca St,47.6087354278,-122.331466739,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
29083,3186,NO,Pedestrian Walk,Pioneer Sq Sta AcRd,47.6031906762,-122.331556279,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
29131,3099,NO,Yesler Way,1st Ave,47.6022045046,-122.334060457,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
29141,3366,,,,47.602729,-122.33763,Ferry Terminal,Seattle Main Terminal - Colman Dock,801 Alaska Way,64.0,159.0,Central Business District,DOWNTOWN,13.0
29182,3193,NO,Water Taxi Route,SR 304fy,47.601987075,-122.339280141,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
29183,3194,YES,Water Taxi Route,SR 304fy,47.6019870357,-122.339284194,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
29184,3195,YES,Vashon Ferry Route,SR 304fy,47.6019871133,-122.339276088,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
29186,3214,YES,Vashon Ferry Route,SR 304fy,47.6019871517,-122.339272035,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
29218,1416,YES,Convention Pl,Pike St,47.6124138221,-122.331203092,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
29219,3178,NO,Union St,Convention Pl,47.6111231236,-122.331763951,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
29221,3180,YES,6th Ave,Pike St,47.6110320523,-122.334506503,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
29303,2280,NO,Terry Ave,Seneca St,47.6102293874,-122.327890563,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
29304,2398,NO,9th Ave,Seneca St,47.6098949868,-122.328304442,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
29305,2399,NO,8th Ave,Seneca St,47.6092569838,-122.329831248,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
29306,2401,YES,8th Ave,Seneca St,47.6092812026,-122.330161004,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
29514,3116,NO,Pike St,4th Ave,47.6109477784,-122.337225599,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
29515,3117,NO,University St,4th Ave,47.6088178224,-122.335277158,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
29516,3176,YES,4th Ave,Union St,47.6091264444,-122.336164547,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
29517,3177,NO,5th Ave,Union St,47.6097662419,-122.334636573,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
29520,3181,YES,4th Ave,Pike St,47.6101277243,-122.336668682,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
29852,3096,NO,Seneca St,5th Ave,47.6081708414,-122.333388568,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
29855,3119,YES,Seneca St,4th Ave,47.6074895156,-122.334061473,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
29858,3157,YES,4th Ave,Seneca St,47.6074234297,-122.334597248,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30260,2750,NO,Pike St,Boren Ave,47.6135406584,-122.32909095,Bus Stop,,,102.0,151.0,Broadway,CAPITOL HILL,11.0
30376,3390,,,,47.613412,-122.328816,Food Banks,Salvation Army Food Bank,1101 Pike St,65.0,160.0,First Hill,DOWNTOWN,13.0
30423,2462,NO,Jefferson St,5th Ave,47.6030874664,-122.328738247,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30424,3086,NO,5th Ave,James St,47.6037792381,-122.328770755,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30425,3087,NO,3rd Ave,James St,47.60292652,-122.330809899,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30426,3089,NO,4th Ave,James St,47.6030703989,-122.330851095,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30427,3090,YES,5th Ave,James St,47.6038078558,-122.329087658,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30428,3094,NO,Cherry St,5th Ave,47.604491484,-122.330022936,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30430,3122,NO,James St,4th Ave,47.6031233803,-122.330066834,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30432,3187,NO,James St,3rd Ave,47.6026362521,-122.33115806,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30433,3190,NO,Transit Tunnel AcRd,Pioneer Sq Sta AcRd,47.6026016212,-122.331476833,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30434,3205,NO,Transit Tunnel AcRd,Pioneer Sq Sta AcRd,47.6021369043,-122.331046606,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30435,3206,NO,James St,3rd Ave,47.6022260685,-122.331021279,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30437,3249,NO,James St,5th Ave,47.6035861935,-122.328956337,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30438,3268,NO,Yesler Way,Prefontaine Pl S,47.6017232553,-122.330092783,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30439,3499,,,,47.60256,-122.331216,Light Rail,Pioneer Square Station,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30461,88,NO,Yesler Way,5th Ave S,47.6010667972,-122.327745248,Bus Stop,,,63.0,164.0,International District,DOWNTOWN,13.0
30462,90,NO,3rd Ave S,S Washington St,47.6009396735,-122.330139246,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30470,3137,NO,S Washington St,4th Ave S,47.6012121382,-122.328866788,Bus Stop,,,63.0,164.0,International District,DOWNTOWN,13.0
30471,3138,NO,4th Ave S,S Washington St,47.6008004443,-122.329028589,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
30483,1427,NO,Seneca St,Boren Ave,47.6105066747,-122.326317126,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
30489,2768,NO,Madison St,Boren Ave,47.6095787329,-122.32523013,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
30531,3146,YES,Union St,1st Ave,47.6073194932,-122.33874949,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30532,3239,NO,Seneca St,2nd Ave,47.6062040051,-122.336194349,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30533,3259,NO,University St,1st Ave,47.6071825123,-122.338385826,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30534,3529,,,,47.607402,-122.33777,Museums and Galleries,Seattle Art Museum,1300 First Ave,64.0,159.0,Central Business District,DOWNTOWN,13.0
30760,101,NO,2nd Ave,Blanchard St,47.6131250186,-122.344385825,Bus Stop,,,62.0,156.0,Belltown,DOWNTOWN,13.0
30761,102,NO,Lenora St,2nd Ave,47.6124988471,-122.343195759,Bus Stop,,,62.0,156.0,Belltown,DOWNTOWN,13.0
30762,2491,NO,1st Ave,Blanchard St,47.6128033654,-122.344801747,Bus Stop,,,62.0,156.0,Belltown,DOWNTOWN,13.0
30763,3147,YES,Lenora St,1st Ave,47.6116275169,-122.343706009,Bus Stop,,,61.0,201.0,Pike-Market,DOWNTOWN,13.0
30765,3159,NO,Virginia St,3rd Ave,47.6128044042,-122.341420453,Bus Stop,,,62.0,156.0,Belltown,DOWNTOWN,13.0
30767,3226,NO,Bell St,3rd Ave,47.6144384424,-122.344492057,Bus Stop,,,62.0,156.0,Belltown,DOWNTOWN,13.0
30768,3254,YES,Lenora St,2nd Ave,47.6121542513,-122.342613198,Bus Stop,,,61.0,201.0,Pike-Market,DOWNTOWN,13.0
30770,3256,NO,2nd Ave,Lenora St,47.6126053987,-122.343031067,Bus Stop,,,62.0,156.0,Belltown,DOWNTOWN,13.0
30771,3257,NO,Bell St,2nd Ave,47.6137013026,-122.345229392,Bus Stop,,,62.0,156.0,Belltown,DOWNTOWN,13.0
30772,3258,NO,Lenora St,1st Ave,47.612088951,-122.34417836,Bus Stop,,,62.0,156.0,Belltown,DOWNTOWN,13.0
30845,3160,YES,Pine St,3rd Ave,47.6111328872,-122.33893768,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30846,3161,YES,Pike St,3rd Ave,47.6104817501,-122.338332725,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30847,3162,YES,Pike St,3rd Ave,47.6096410046,-122.337564682,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30849,3182,NO,3rd Ave,Pike St,47.6096211276,-122.337879596,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30850,3183,YES,2nd Ave,Pine St,47.6101608514,-122.340257699,Bus Stop,,,61.0,201.0,Pike-Market,DOWNTOWN,13.0
30851,3197,YES,4th Ave,Pine St,47.6111009521,-122.338012249,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30853,3223,NO,Pike St,3rd Ave,47.6090639626,-122.33727528,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30854,3224,NO,Pike St,3rd Ave,47.6097850942,-122.337934685,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30855,3225,YES,Pine St,3rd Ave,47.6107821388,-122.338848799,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
30857,3240,NO,Pike St,2nd Ave,47.6086398184,-122.338422715,Bus Stop,,,61.0,201.0,Pike-Market,DOWNTOWN,13.0
30858,3241,YES,Stewart St,2nd Ave,47.6106975213,-122.34031376,Bus Stop,,,61.0,201.0,Pike-Market,DOWNTOWN,13.0
30859,3248,NO,2nd Ave,Virginia St,47.6118660074,-122.341424018,Bus Stop,,,62.0,156.0,Belltown,DOWNTOWN,13.0
30875,2397,YES,Boren Ave,Seneca St,47.6108111284,-122.326114234,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
30879,2599,NO,Boren Ave,Seneca St,47.6109262671,-122.326224302,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
31027,2654,NO,8th Ave,James St,47.6051859582,-122.325794511,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
31069,2653,NO,8th Ave,James St,47.6051574017,-122.325477585,Bus Stop,,,66.0,162.0,Yesler Terrace,DOWNTOWN,13.0
31192,3045,YES,Boren Ave,Madison St,47.6094168179,-122.324729413,Bus Stop,,,65.0,160.0,First Hill,DOWNTOWN,13.0
31313,3260,NO,3rd Ave,Seneca St,47.6068809812,-122.335507532,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
31454,3212,NO,Transit Tunnel AcRd,University St Sta AcRd,47.6072408872,-122.335740165,Bus Stop,,,64.0,159.0,Central Business District,DOWNTOWN,13.0
31661,3236,YES,James St,2nd Ave,47.602474441,-122.332783093,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
31806,2652,NO,Jefferson St,9th Ave,47.6048672277,-122.324229927,Bus Stop,,,66.0,162.0,Yesler Terrace,DOWNTOWN,13.0
31809,2655,NO,9th Ave,Jefferson St,47.6049227919,-122.324066248,Bus Stop,,,66.0,162.0,Yesler Terrace,DOWNTOWN,13.0
31897,3189,NO,3rd Ave S,S Washington St,47.600940837,-122.330820426,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
31901,3228,NO,Yesler Way,2nd Ave Ext S,47.6014383234,-122.331836395,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
31904,3429,,,,47.600582,-122.32989,Health Centers - Community,Uw Medicine - Belltown,2505 2nd Ave Suite 200,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
32143,1429,NO,Jefferson St,Boren Ave,47.6060613541,-122.322014864,Bus Stop,,,66.0,162.0,Yesler Terrace,DOWNTOWN,13.0
32148,2856,NO,James St,Boren Ave,47.6062086371,-122.322387784,Bus Stop,,,66.0,162.0,Yesler Terrace,DOWNTOWN,13.0
32401,3452,,,,47.603993,-122.323769,Hospitals,Harborview Medical Center,325 9th Ave,66.0,162.0,Yesler Terrace,DOWNTOWN,13.0
32405,913,NO,Alder St,9th Ave,47.6040337525,-122.323228672,Bus Stop,,,66.0,162.0,Yesler Terrace,DOWNTOWN,13.0
32641,3406,,,,47.602016,-122.333848,General Attractions,Pioneer Square,1st Ave & Yesler St,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
32642,3410,,,,47.602191,-122.333468,General Attractions,Seattle Underground Tour,608 1st Ave,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
32809,3123,NO,Yesler Way,1st Ave S,47.6013866318,-122.334266288,Bus Stop,,,67.0,163.0,Pioneer Square,DOWNTOWN,13.0
33943,3469,,,,47.559947,-122.286879,Libraries,Columbia,4721 RAINIER AV S,90.0,179.0,Columbia City,RAINIER VALLEY,15.0
34965,1624,NO,SW Webster St,Fauntleroy Way SW,47.535616954,-122.392701605,Bus Stop,,,80.0,189.0,Fauntleroy,WEST SEATTLE,19.0
34966,2036,NO,SW Webster St,Fauntleroy Way SW,47.5359676198,-122.39236423,Bus Stop,,,80.0,189.0,Fauntleroy,WEST SEATTLE,19.0
34996,300,NO,S Henderson St,ST Light Rail,47.522258109,-122.279573323,Bus Stop,,,83.0,183.0,South Beacon Hill,BEACON HILL,17.0
35219,2175,NO,S Brandon St,Rainier Ave S,47.5535026998,-122.279688297,Bus Stop,,,90.0,179.0,Columbia City,RAINIER VALLEY,15.0
35240,2878,NO,S Brandon St,Rainier Ave S,47.5533180933,-122.279647954,Bus Stop,,,90.0,179.0,Columbia City,RAINIER VALLEY,15.0
35413,2176,NO,S Orcas St,Rainier Ave S,47.5514686,-122.277705294,Bus Stop,,,90.0,179.0,Columbia City,RAINIER VALLEY,15.0
35433,2507,NO,S Orcas St,Rainier Ave S,47.5509177371,-122.277619964,Bus Stop,,,90.0,179.0,Columbia City,RAINIER VALLEY,15.0
36081,3308,,,,47.524989,-122.274656,Elementary Schools,Dunlap,4525 S Cloverdale,86.0,192.0,Dunlap,RAINIER VALLEY,15.0
36118,1574,NO,SW Henderson St,35th Ave SW,47.5230799708,-122.376576232,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
36119,1719,NO,SW Henderson St,35th Ave SW,47.5229354495,-122.376783639,Bus Stop,,,80.0,189.0,Fauntleroy,WEST SEATTLE,19.0
36145,1234,NO,SW Trenton St,35th Ave SW,47.524393223,-122.376733316,Bus Stop,,,80.0,189.0,Fauntleroy,WEST SEATTLE,19.0
36146,1573,NO,SW Trenton St,35th Ave SW,47.5248932077,-122.376521806,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
36182,188,NO,Lanham Pl SW,SW Morgan St,47.544728569,-122.37326086,Bus Stop,,,94.0,182.0,High Point,DELRIDGE,20.0
36183,836,NO,Lanham Pl SW,SW Morgan St,47.544589074,-122.372857774,Bus Stop,,,94.0,182.0,High Point,DELRIDGE,20.0
36347,3488,,,,47.522442,-122.376182,Libraries,Southwest,9010 35TH AV SW,96.0,191.0,Roxhill,DELRIDGE,20.0
36377,625,NO,35th Ave SW,SW Barton St,47.5211361374,-122.377231155,Bus Stop,,,80.0,189.0,Fauntleroy,WEST SEATTLE,19.0
36381,1575,NO,SW Barton St,35th Ave SW,47.5212944095,-122.37663743,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
36507,1235,NO,SW Cloverdale St,35th Ave SW,47.5258561852,-122.376722743,Bus Stop,,,80.0,189.0,Fauntleroy,WEST SEATTLE,19.0
36515,977,NO,High Point Dr SW,Sylvan Way SW,47.5433648999,-122.370783498,Bus Stop,,,94.0,182.0,High Point,DELRIDGE,20.0
36657,835,NO,SW Holly St,Sylvan Way SW,47.5430623723,-122.370828502,Bus Stop,,,94.0,182.0,High Point,DELRIDGE,20.0
36707,1233,NO,SW Barton St,35th Ave SW,47.5208201328,-122.376851391,Bus Stop,,,80.0,189.0,Fauntleroy,WEST SEATTLE,19.0
36712,1603,NO,35th Ave SW,SW Barton St,47.5209940875,-122.376343252,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
37740,837,NO,35th Ave SW,SW Morgan St,47.5446069446,-122.376147403,Bus Stop,,,94.0,182.0,High Point,DELRIDGE,20.0
37741,863,NO,35th Ave SW,SW Morgan St,47.5447528521,-122.376836133,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
37742,1477,NO,SW Morgan St,35th Ave SW,47.5445135937,-122.37653515,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
37743,1540,NO,SW Morgan St,35th Ave SW,47.5447589053,-122.376326785,Bus Stop,,,94.0,182.0,High Point,DELRIDGE,20.0
37789,838,NO,36th Ave SW,SW Morgan St,47.5446347623,-122.377892201,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
37875,1576,NO,SW Cambridge St,35th Ave SW,47.5194901612,-122.376669161,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
37927,1232,NO,SW Cambridge St,35th Ave SW,47.5190348442,-122.376887929,Bus Stop,,,80.0,189.0,Fauntleroy,WEST SEATTLE,19.0
37942,1541,NO,SW Holly St,35th Ave SW,47.543130431,-122.376365552,Bus Stop,,,94.0,182.0,High Point,DELRIDGE,20.0
38079,3348,,,,47.54303,-122.37609,Family Support Center,High Point Family Center,6558 35th Ave SW,94.0,182.0,High Point,DELRIDGE,20.0
38262,3341,,,,47.541762,-122.373494,Elementary Schools,West Seattle,6760 34th Ave SW,94.0,182.0,High Point,DELRIDGE,20.0
38418,375,NO,S Orcas St,Seward Park Ave S,47.5512390942,-122.262150581,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
38419,376,NO,S Juneau St,Seward Park Ave S,47.5499238022,-122.25888176,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
38420,870,NO,S Orcas St,Seward Park Ave S,47.5508478163,-122.26207838,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
38526,869,NO,S Juneau St,Seward Park Ave S,47.5495583217,-122.258927063,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
38534,1572,NO,SW Cloverdale St,35th Ave SW,47.5267701623,-122.376520331,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
38604,3277,,,,47.54065,-122.3748,Community Centers,High Point Community Center,6920 34th Ave. SW,94.0,182.0,High Point,DELRIDGE,20.0
38627,377,NO,Lakeshore Dr S,Seward Park Ave S,47.5487801595,-122.259041649,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
38653,1476,NO,SW Holly St,35th Ave SW,47.5426106543,-122.376580365,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
38708,864,NO,SW Sylvan Heights Dr,Sylvan Way SW,47.5404985441,-122.369020392,Bus Stop,,,94.0,182.0,High Point,DELRIDGE,20.0
38801,1542,NO,SW Willow St,35th Ave SW,47.5412817414,-122.376409444,Bus Stop,,,94.0,182.0,High Point,DELRIDGE,20.0
38912,834,NO,SW Sylvan Heights Dr,Sylvan Way SW,47.5402318275,-122.368525781,Bus Stop,,,94.0,182.0,High Point,DELRIDGE,20.0
38918,988,NO,35th Ave SW,SW Thistle St,47.5282224268,-122.377110551,Bus Stop,,,80.0,189.0,Fauntleroy,WEST SEATTLE,19.0
38919,1039,NO,35th Ave SW,SW Thistle St,47.5283565881,-122.376982225,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
38922,1260,NO,SW Thistle St,35th Ave SW,47.5280328594,-122.376722805,Bus Stop,,,80.0,189.0,Fauntleroy,WEST SEATTLE,19.0
38941,1571,NO,SW Thistle St,35th Ave SW,47.5284989522,-122.376520657,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
38948,868,NO,S Hawthorne Rd,Seward Park Ave S,47.5487241699,-122.259316852,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
38957,1475,NO,SW Willow St,35th Ave SW,47.5407890537,-122.376623604,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
38987,378,NO,S Hawthorne Rd,Seward Park Ave S,47.5477537383,-122.260183352,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
39032,2431,NO,Cloverdale Pl S,Rainier Ave S,47.525962119,-122.269867842,Bus Stop,,,86.0,192.0,Dunlap,RAINIER VALLEY,15.0
39035,2482,NO,S Cloverdale St,Rainier Ave S,47.5259203064,-122.27007025,Bus Stop,,,86.0,192.0,Dunlap,RAINIER VALLEY,15.0
39144,3423,,,,47.526754,-122.269698,Health Centers - Community,Rainier Beach Medical Clinic,8444 Rainier Ave S,86.0,192.0,Dunlap,RAINIER VALLEY,15.0
39151,1543,NO,SW Myrtle St,35th Ave SW,47.5394597263,-122.376452741,Bus Stop,,,94.0,182.0,High Point,DELRIDGE,20.0
39291,190,NO,34th Ave SW,SW Thistle St,47.5282103693,-122.374908448,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
39294,1040,NO,34th Ave SW,SW Thistle St,47.5283475276,-122.375119011,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
39419,198,NO,31st Ave SW,SW Thistle St,47.528346436,-122.372428878,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
39465,954,NO,31st Ave SW,SW Thistle St,47.5282092848,-122.372252895,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
39499,1474,NO,SW Myrtle St,35th Ave SW,47.5389691353,-122.376662999,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
39503,1544,NO,SW Othello St,35th Ave SW,47.5376291862,-122.376471407,Bus Stop,,,94.0,182.0,High Point,DELRIDGE,20.0
39545,871,NO,55th Ave S,S Orcas St,47.5510415278,-122.264728263,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
39558,1053,NO,S Angeline St,50th Ave S,47.559198219,-122.270778207,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
39630,1470,NO,SW Elmgrove St,35th Ave SW,47.5301899755,-122.376724408,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
39650,956,NO,37th Ave SW,SW Thistle St,47.5282781403,-122.379448133,Bus Stop,,,80.0,189.0,Fauntleroy,WEST SEATTLE,19.0
39679,1570,NO,SW Elmgrove St,35th Ave SW,47.5303538251,-122.376521998,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
39737,1021,NO,37th Ave SW,SW Thistle St,47.5284189977,-122.37960813,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
40409,957,NO,39th Ave SW,SW Thistle St,47.528339996,-122.382117615,Bus Stop,,,80.0,189.0,Fauntleroy,WEST SEATTLE,19.0
40564,374,NO,56th Ave S,Seward Park Ave S,47.5529934803,-122.263462918,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
40626,1720,NO,SW Othello St,35th Ave SW,47.537120001,-122.376678018,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
40736,1473,NO,SW Webster St,35th Ave SW,47.5352227199,-122.3766937,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
40737,1568,NO,SW Webster St,35th Ave SW,47.5357812345,-122.376486789,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
40746,1569,NO,SW Holden St,35th Ave SW,47.534078326,-122.376499954,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
40750,1472,NO,SW Ida St,35th Ave SW,47.5338980484,-122.376703642,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
40980,371,NO,S Ferdinand St,50th Ave S,47.558447737,-122.270570222,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
41666,1471,NO,SW Kenyon St,35th Ave SW,47.5316082571,-122.376719877,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
41668,1722,NO,SW Kenyon St,35th Ave SW,47.5321561236,-122.376515186,Bus Stop,,,96.0,191.0,Roxhill,DELRIDGE,20.0
42024,1020,NO,39th Ave SW,SW Thistle St,47.5284821273,-122.382324846,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
42039,2500,NO,S Rose St,Rainier Ave S,47.5287958612,-122.270076997,Bus Stop,,,86.0,192.0,Dunlap,RAINIER VALLEY,15.0
42097,271,NO,S Roxbury St,51st Ave S,47.5166820882,-122.270111945,Bus Stop,,,87.0,194.0,Rainier Beach,RAINIER VALLEY,15.0
42099,294,NO,S Roxbury St,Renton Ave S,47.5165668817,-122.269312721,Bus Stop,,,87.0,194.0,Rainier Beach,RAINIER VALLEY,15.0
42104,2430,NO,S Rose St,Rainier Ave S,47.5297175557,-122.269880821,Bus Stop,,,86.0,192.0,Dunlap,RAINIER VALLEY,15.0
42297,501,NO,52nd Ave S,Renton Ave S,47.5155849507,-122.267527718,Bus Stop,,,87.0,194.0,Rainier Beach,RAINIER VALLEY,15.0
42366,293,NO,52nd Ave S,Renton Ave S,47.5153815769,-122.26750883,Bus Stop,,,87.0,194.0,Rainier Beach,RAINIER VALLEY,15.0
42847,1018,NO,SW Rose St,41st Ave SW,47.5294589294,-122.384576482,Bus Stop,,,74.0,184.0,Gatewood,WEST SEATTLE,19.0
43040,1069,NO,S Hudson St,50th Ave S,47.5572589294,-122.270574828,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
43129,875,NO,S Hudson St,Wilson Ave S,47.5568657356,-122.270747769,Bus Stop,,,97.0,173.0,Seward Park,SEWARD PARK,16.0
